Ai:	(6,5)	0.06386113166809082	0.06386113166809082
Player:	(6,6)	0.0758976936340332	0.012036561965942383
Ai:	(4,3)	0.1746659278869629	0.09876823425292969
Player:	(6,4)	0.1871354579925537	0.01246953010559082
Ai:	(7,7)	0.37882137298583984	0.19168591499328613
Player:	(3,5)	0.3894917964935303	0.01067042350769043
Ai:	(5,6)	0.6565959453582764	0.2671041488647461
Player:	(3,2)	0.6685607433319092	0.011964797973632812
Ai:	(7,4)	1.218139410018921	0.5495786666870117
Player:	(6,7)	1.2301080226898193	0.011968612670898438
Ai:	(5,7)	1.8441462516784668	0.6140382289886475
Player:	(6,3)	1.8563575744628906	0.012211322784423828
Ai:	(2,1)	2.4427828788757324	0.5864253044128418
Player:	(7,8)	2.454223394393921	0.011440515518188477
Ai:	(2,5)	3.0530519485473633	0.5988285541534424
Player:	(5,3)	3.064592123031616	0.01154017448425293
Ai:	(5,2)	3.873474359512329	0.8088822364807129
Player:	(7,6)	3.8864073753356934	0.012933015823364258
Ai:	(8,8)	4.091857194900513	0.20544981956481934
Player:	(8,7)	4.103835105895996	0.011977910995483398
Ai:	(6,8)	4.269448757171631	0.16561365127563477
Player:	(5,8)	4.280961751937866	0.011512994766235352
Ai:	(4,8)	4.451479911804199	0.170518159866333
Player:	(6,2)	4.463742017745972	0.012262105941772461
Ai:	(6,1)	5.580824375152588	1.1170823574066162
Player:	(3,3)	5.592554092407227	0.011729717254638672
Ai:	(2,2)	6.290281057357788	0.6977269649505615
Player:	(4,6)	6.303248405456543	0.012967348098754883
Ai:	(7,5)	6.6553380489349365	0.35208964347839355
Player:	(3,4)	6.667909145355225	0.012571096420288086
Ai:	(2,3)	7.034956932067871	0.3670477867126465
Player:	(7,3)	7.047788619995117	0.012831687927246094
Ai:	(4,7)	7.408913850784302	0.36112523078918457
Player:	(1,1)	7.422731876373291	0.013818025588989258
Ai:	(8,2)	7.827680826187134	0.4049489498138428
Player:	(1,3)	7.84052038192749	0.012839555740356445
Ai:	(1,2)	8.06392216682434	0.22340178489685059
Player:	(7,1)	8.07589077949524	0.011968612670898438
Ai:	(8,1)	8.609973192214966	0.5340824127197266
Player:	(8,4)	8.619947671890259	0.009974479675292969
Ai:	(7,2)	9.391880750656128	0.7719330787658691
Player:	(5,1)	9.404985189437866	0.012106180191040039
Ai:	(8,6)	10.01819634437561	0.6132111549377441
Player:	(2,4)	10.032367467880249	0.014171123504638672
Ai:	(4,2)	10.272647142410278	0.2402796745300293
Player:	(3,7)	10.28430986404419	0.011662721633911133
Ai:	(2,8)	10.691883325576782	0.4075734615325928
Player:	(3,1)	10.705579042434692	0.013695716857910156
Ai:	(4,1)	10.830276250839233	0.12469720840454102
Player:	(1,6)	10.844270706176758	0.013994455337524414
Ai:	(1,4)	10.956549406051636	0.11227869987487793
Player:	(3,6)	10.973504304885864	0.016954898834228516
Ai:	(1,5)	11.059274435043335	0.0857701301574707
Player:	(3,8)	11.072992086410522	0.0137176513671875
Ai:	(2,7)	11.172832489013672	0.09984040260314941
Player:	(2,6)	11.185767412185669	0.01293492317199707
Ai:	(1,7)	11.225271224975586	0.03950381278991699
Player:	(8,5)	11.238336563110352	0.013065338134765625
Ai:	(8,3)	11.260279178619385	0.021942615509033203
Player:	(1,8)	11.274234294891357	0.013955116271972656
Ai:	(1,8)	11.287199020385742	0.012964725494384766
