Ai:	(6,5)	0.025931358337402344	0.025931358337402344
Player:	(6,4)	9.263075828552246	9.237144470214844
Ai:	(7,3)	9.309803247451782	0.04672741889953613
Player:	(5,6)	26.592127084732056	17.282323837280273
Ai:	(4,3)	26.665956258773804	0.07382917404174805
Player:	(5,3)	38.350438356399536	11.684482097625732
Ai:	(6,3)	38.465242862701416	0.11480450630187988
Player:	(3,3)	48.408934116363525	9.94369125366211
Ai:	(5,7)	48.498435974121094	0.08950185775756836
Player:	(8,3)	62.72369384765625	14.225257873535156
Ai:	(4,2)	62.83274531364441	0.10905146598815918
Player:	(5,1)	113.62907671928406	50.79633140563965
Ai:	(3,1)	113.69393014907837	0.06485342979431152
Player:	(6,6)	124.49421787261963	10.80028772354126
Ai:	(7,5)	124.6777696609497	0.18355178833007812
Player:	(4,1)	138.79749393463135	14.11972427368164
Ai:	(6,1)	138.92585968971252	0.12836575508117676
Player:	(8,6)	154.06819677352905	15.142337083816528
Ai:	(5,2)	154.231281042099	0.1630842685699463
Player:	(4,8)	171.84483003616333	17.61354899406433
Ai:	(3,2)	172.07829475402832	0.23346471786499023
Player:	(3,5)	195.1505901813507	23.072295427322388
Ai:	(3,4)	195.31315565109253	0.1625654697418213
Player:	(3,6)	216.3757712841034	21.062615633010864
Ai:	(7,6)	216.52738571166992	0.15161442756652832
Player:	(4,6)	231.83552932739258	15.308143615722656
Ai:	(4,7)	232.05596661567688	0.22043728828430176
Player:	(5,8)	252.85734224319458	20.8013756275177
Ai:	(7,7)	253.10268568992615	0.24534344673156738
Player:	(6,8)	287.4431848526001	34.34049916267395
Ai:	(8,8)	287.69155287742615	0.2483680248260498
Player:	(2,1)	296.94588899612427	9.25433611869812
Ai:	(7,4)	297.30110001564026	0.3552110195159912
Player:	(8,5)	312.5555844306946	15.254484415054321
Ai:	(2,3)	312.8916425704956	0.3360581398010254
Player:	(1,3)	332.42447090148926	19.532828330993652
Ai:	(2,4)	332.7401750087738	0.3157041072845459
Player:	(7,1)	344.0433020591736	11.30312705039978
Ai:	(3,8)	344.30831241607666	0.26501035690307617
Player:	(1,5)	357.6223542690277	13.31404185295105
Ai:	(1,4)	357.9873785972595	0.3650243282318115
Player:	(7,8)	371.8201184272766	13.83273983001709
Ai:	(8,7)	372.10335969924927	0.28324127197265625
Player:	(1,2)	389.68803572654724	17.584676027297974
Ai:	(8,4)	390.012167930603	0.32413220405578613
Player:	(2,8)	399.90162777900696	9.88945984840393
Ai:	(1,8)	400.1763985157013	0.27477073669433594
Player:	(2,5)	413.07560300827026	12.89920449256897
Ai:	(1,6)	413.28803420066833	0.2124311923980713
Player:	(1,7)	425.5685815811157	12.280547380447388
Ai:	(1,1)	425.7850022315979	0.21642065048217773
Player:	(6,2)	446.9770460128784	21.192043781280518
Ai:	(8,1)	447.1465928554535	0.16954684257507324
Player:	(6,7)	458.26621556282043	11.119622707366943
Ai:	(2,2)	458.3828728199005	0.11665725708007812
Player:	(3,7)	470.0096321105957	11.62675929069519
Ai:	(8,2)	470.0545423030853	0.04491019248962402
Player:	(2,7)	486.09342646598816	16.038884162902832
Ai:	(2,6)	486.1193833351135	0.02595686912536621
Player:	(2,6)	486.1323227882385	0.012939453125


