Ai:	(6,5)	0.035346269607543945	0.03535580635070801
Player:	(4,6)	4.193200588226318	4.157857179641724
Ai:	(3,4)	4.268948793411255	0.07573533058166504
Player:	(2,3)	12.295831680297852	8.02687692642212
Ai:	(4,7)	12.373624086380005	0.07777881622314453
Player:	(6,4)	16.316362142562866	3.942741870880127
Ai:	(4,3)	16.448014974594116	0.13164067268371582
Player:	(3,7)	19.88782048225403	3.439809799194336
Ai:	(1,2)	20.079452753067017	0.1916189193725586
Player:	(3,3)	25.663636445999146	5.584187269210815
Ai:	(3,2)	25.8154513835907	0.15180349349975586
